code,product_name,brands,main_category,categories,labels_tags,allergens,ingredients_text,sugars_100g,lactose_100g,polyols_100g,caffeine_100g,nutriscore_grade,nova_group,url,image_url,axes_sensibles,substitution_group,reason
4251680806598,My muesli,mymuesli,en:mueslis-with-fruits,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales aux fruits, Mueslis, Mueslis aux fruits","en:organic,en:eu-organic,en:source-of-fibre,de:eg-öko-verordnung,en:de-oko-037,en:high-fibres,en:no-lactose","fr:Dinkelweizenflocken,fr:Dinkelweizenvollkornmehl,fr:Emmerflocken,fr:Gerstenmalzmehl,fr:Mandeln","Dinkel-Quinoa-Crunchy 35% (_Dinkelweizenflocken_, Reissirup, Sonnenblumenöl, Quinoamehl, _Dinkelweizenvollkornmehl_), _Emmerflocken_, _Dinkelweizenflocken_, Dinkelflakes (_Dinkelweizenvollkornmehl_, _Gerstenmalzmehl_, Meersalz), getrocknete Dattelwürfel, _Mandeln_, gefriergetrocknete schwarze Johannisbeeren 2%, gefriergetrocknete Brombeeren 1%, gefriergetrocknete Himbeeren 1%, gefriergetrocknete Erdbeerstücke 1%, Reismehl",12.3,,,,a,3,http://world-en.openfoodfacts.org/product/4251680806598/my-muesli-mymuesli,https://images.openfoodfacts.org/images/products/425/168/080/6598/front_fr.3.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
5608726025748,Protein red fruits,sonatural,en:protein-shakes,"Compléments alimentaires, Compléments pour le Bodybuilding, Boisson protéinée",en:no-added-sugar,,,12,,,,c,,http://world-en.openfoodfacts.org/product/5608726025748/protein-red-fruits-sonatural,https://images.openfoodfacts.org/images/products/560/872/602/5748/front_fr.9.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
0013300929810,Gluten free classic yellow cake mix,Pillsbury,en:cake-mixes,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Baking Mixes,Cake mixes","en:no-gluten,en:certified-gluten-free","en:milk,en:soybeans","rice flour, sugar, potato starch, leavening (baking soda, calcium phosphate, sodium aluminum phosphate), pea fiber, cellulose, tapioca starch, contains 2% or less of: canola oil, corn starch, natural and artificial flavors, salt, propylene glycol esters of fatty acids, mono and diglycerides, xanthan gum, cellulose gum, sodium stearoyl lactylate, soy lecithin, whey, sodium caseinate, palm kernel oil, yellow 5, red 40, citric acid and bht (antioxidants). contains milk and soybean ingredients. may contain egg ingredients.",36.6,,,,unknown,4,http://world-en.openfoodfacts.org/product/0013300929810/gluten-free-classic-yellow-cake-mix-pillsbury,https://images.openfoodfacts.org/images/products/001/330/092/9810/front_en.8.400.jpg,gluten|lactose|sucre|legumineuses|boissons_gazeuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3273227082563,So soja mango coconut,Sojade,en:soy-milk-yogurts,"Aliments et boissons à base de végétaux, Produits fermentés, Substituts de produits laitiers, Desserts, Desserts végétaliens, Produits végétaux fermentés, Desserts végétaliens fermentés, Desserts de jus de soja fermenté","en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:vegan,en:fr-bio-01,en:nutriscore,en:the-vegan-society,fr:ab-agriculture-biologique",,,9.9,,,,b,,http://world-en.openfoodfacts.org/product/3273227082563/so-soja-mango-coconut-sojade,https://images.openfoodfacts.org/images/products/327/322/708/2563/front_fr.25.400.jpg,gluten|lactose|cafeine|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3274936041315,Jus d'ananas à base de concentré.,Plein Fruit,en:pineapple-juices-from-concentrate,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Jus d'ananas,Boissons et préparations de boissons,Jus d'ananas à base de concentré,Jus de fruits à base de concentré",en:no-added-sugar,,Jus d'ananas à base de concentré.,9.6,,,,c,1,http://world-en.openfoodfacts.org/product/3274936041315/jus-d-ananas-a-base-de-concentre-plein-fruit,https://images.openfoodfacts.org/images/products/327/493/604/1315/front_fr.4.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
13053956,Yopa nature sur lit de citron,Yoplait,en:fermented-dairy-desserts-with-fruits,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits","en:no-gluten,en:source-of-proteins,en:high-proteins",en:milk,"Yaourt 80% (Lait écrémé, Crème, Poudre de lait écrémé, Ferments lactiques (Lait)) - Sucre 9% - Eau - Jusde citron 1.7% - Citron 1% - Amidon de mais - Jus de potiron - Concentré des minéraux du lait - Epaississants : Carraghénanes, Gomme guar - Arôme naturel de citron et autres arômes naturels. Lait d'origine France. Sans gluten. Ingrédients d'origine naturelle.",11.8,,,,b,4,http://world-en.openfoodfacts.org/product/13053956/yopa-nature-sur-lit-de-citron-yoplait,https://images.openfoodfacts.org/images/products/000/001/305/3956/front_fr.4.400.jpg,gluten|lactose|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3596710404070,Auchan - jus d'orange à base de concentré,"Auchan, Rik & Rok",en:orange-juices-from-concentrate,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus d'orange, Jus d'orange à base de concentré, Boissons et préparations de boissons","en:no-added-sugar,en:nutriscore,en:nutriscore-grade-c",,,9.2,,,,c,,http://world-en.openfoodfacts.org/product/3596710404070/auchan-jus-d-orange-a-base-de-concentre,https://images.openfoodfacts.org/images/products/359/671/040/4070/front_fr.43.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3438945041210,Macaron Myrtille Verveine,P'tit Macaron d'Auvergne,en:macarons,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Macarons",en:no-gluten,,,,,,,unknown,,http://world-en.openfoodfacts.org/product/3438945041210/macaron-myrtille-verveine-p-tit-macaron-d-auvergne,https://images.openfoodfacts.org/images/products/343/894/504/1210/front_fr.12.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
7613035144385,Rapé de jambon fumé,Herta,en:white-smoked-hams,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs, Jambons blancs fumés",en:no-gluten,,"Jambon de porc, eau, sel, Conservateurs : E326, E261, nitrite de sodium, Stabilisants : E450, E451, dextrose, arôme, arôme de fumée, Antioxydant : Isoascorbate de sodium, fumée",2,,,,d,4,http://world-en.openfoodfacts.org/product/7613035144385/rape-de-jambon-fume-herta,https://images.openfoodfacts.org/images/products/761/303/514/4385/front_fr.6.400.jpg,gluten|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3256224761167,"Nectar, Orange, Pêche, Abricot sans sucres ajoutés",U,en:multifruit-nectars,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Fruit juices from concentrate, Multifruit juices, Multifruit juices from concentrate, en:multifruit-nectars","en:fsc,en:fsc-mix,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-b,fr:greatvie-w",,"Purée de pêche 30%, jus d'orange base de concentré 28% eau, jus de raisin à base de concentré 15 % et purée d'abricot 8 %, antioxydant : acide ascorbique",7.4,,,,c,1,http://world-en.openfoodfacts.org/product/3256224761167/nectar-orange-peche-abricot-sans-sucres-ajoutes-u,https://images.openfoodfacts.org/images/products/325/622/476/1167/front_fr.32.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
7613269680451,Fromage râpé,M budget,en:grated-cheese,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages râpés",en:no-lactose,,FROMAGE RÄPE,0,,,,c,,http://world-en.openfoodfacts.org/product/7613269680451/fromage-rape-m-budget,https://images.openfoodfacts.org/images/products/761/326/968/0451/front_fr.27.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3480341001114,Suprême de bresse bleu (Offre gourmande),"Bresse Bleu, Savencia",en:pasteurized-cheeses,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages à pâte persillée, Fromages pasteurisés",en:no-lactose,en:milk,"_Lait_ pasteurisé (origine France), _crème_ (origine France), sel, ferments.",0.2,,,,d,3,http://world-en.openfoodfacts.org/product/3480341001114/supreme-de-bresse-bleu-offre-gourmande,https://images.openfoodfacts.org/images/products/348/034/100/1114/front_fr.5.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3596710404063,Jus d'ananas à base de concentré,"Auchan, Rik & Rok",en:pineapple-juices-from-concentrate,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus d'ananas, Jus d'ananas à base de concentré, en:pineapple-from-concentrate","en:no-added-sugar,en:nutriscore,en:nutriscore-grade-d",,Jus d'ananas à base de concentré,11.7,,,,d,1,http://world-en.openfoodfacts.org/product/3596710404063/jus-d-ananas-a-base-de-concentre-auchan,https://images.openfoodfacts.org/images/products/359/671/040/4063/front_fr.49.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
8410707118458,Juver disfruta melocotón,Juver,en:fruit-juices,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits","en:fsc,en:fsc-mix,en:no-added-sugar",,"Agua, puré de melocotón (45%), aroma natural, acidulante (ácido cítrico), vitamina C y edulcorantes (Sucralosa y Acesulfamo K).ير: %45",3.8,,,,c,4,http://world-en.openfoodfacts.org/product/8410707118458/juver-disfruta-melocoton,https://images.openfoodfacts.org/images/products/841/070/711/8458/front_fr.17.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
7798127670314,Dulce de leche sin azúcar orgánico,Las Quinas,en:milk-jams,en:milk-jams,"en:no-gluten,es:sin-tacc",,"INGREDIENTES: Agua, leche, maltodextrina, fructosa, ESP: INS 1200, EST: INS 420, INS 466, COL: 150 d, ACREG: 500ii, CONS: INS 202, ARO: esencia de dulce de leche, GEL: INS 407, EDU: sucralosa (28.32mg/100g). CONTIENE LECHE *CONTIENE AZUCARES PROPIOS DE LOS INGREDIENTES.",,,,,unknown,4,http://world-en.openfoodfacts.org/product/7798127670314/dulce-de-leche-sin-azucar-organico-las-quinas,https://images.openfoodfacts.org/images/products/779/812/767/0314/front_fr.3.400.jpg,gluten|lactose,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3017620420702,Nutella pâte à tartiner aux noisettes et au cacao,"Ferrero, Nutella",en:cocoa-and-hazelnuts-spreads,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes,Pâtes à tartiner au chocolat,Pâtes à tartiner aux noisettes et au cacao","en:sustainable,en:no-gluten,en:sustainable-palm-oil,en:green-dot,en:roundtable-on-sustainable-palm-oil","en:milk,en:nuts,en:soybeans","Sucre, huile de palme, NOISETTES 13%, LAIT écrémé en poudre 8,7%, cacao maigre 7,4%, émulsifiants: lécithines [SOJA]; vanilline.",56.3,,,,e,4,http://world-en.openfoodfacts.org/product/3017620420702/nutella-pate-a-tartiner-aux-noisettes-et-au-cacao-ferrero,https://images.openfoodfacts.org/images/products/301/762/042/0702/front_en.127.400.jpg,gluten|lactose|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3760154260657,Boules miel sarrasin,nature et cie,en:cereals-and-their-products,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés","en:no-gluten,en:organic,en:crossed-grain-trademark,en:eu-organic,en:non-eu-agriculture,en:dzg-gluten-free,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,en:made-in-france,en:no-milk,fr:ab-agriculture-biologique",,riz sucre de canne blond farine de sarrasin 19.8% miel 1.3%,26,,,,d,,http://world-en.openfoodfacts.org/product/3760154260657/boules-miel-sarrasin-nature-et-cie,https://images.openfoodfacts.org/images/products/376/015/426/0657/front_fr.13.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
6111032008408,Gervais fromage à la crème,Gervais,en:cheeses,en:cheeses,en:no-gluten,,,0,,,,d,,http://world-en.openfoodfacts.org/product/6111032008408/gervais-fromage-a-la-creme,https://images.openfoodfacts.org/images/products/611/103/200/8408/front_fr.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
8003144038849,Crunchy breakfast,"Ki, Ki Group",en:plant-based-foods,"Aliments et boissons à base de végétaux, Aliments d'origine végétale",en:no-gluten,,,21.3,,,,d,,http://world-en.openfoodfacts.org/product/8003144038849/crunchy-breakfast-ki,https://images.openfoodfacts.org/images/products/800/314/403/8849/front_fr.4.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
8054619491294,Pineapple,DiFrutta,en:beverages,beverages,en:no-gluten,,,11,,,,e,,http://world-en.openfoodfacts.org/product/8054619491294/pineapple-difrutta,https://images.openfoodfacts.org/images/products/805/461/949/1294/front_fr.4.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
0779140006462,Organic coconut oil ounce,Coconut collective,en:coconut-oils,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles, Huiles de fruits et graines de fruits, Huiles de coco","en:no-gluten,en:no-preservatives",,,0,,,,e,2,http://world-en.openfoodfacts.org/product/0779140006462/organic-coconut-oil-ounce-coconut-collective,https://images.openfoodfacts.org/images/products/077/914/000/6462/front_fr.23.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
7802920007397,Leche entera sin lactosa,Colun,en:lactose-free-milk,"Produits laitiers, Laits, Laits entiers, Laits de vache, Laits sans lactose",en:no-lactose,,Leche fluida natural y enzima lactasa.,4.4,,,,b,,http://world-en.openfoodfacts.org/product/7802920007397/leche-entera-sin-lactosa-colun,https://images.openfoodfacts.org/images/products/780/292/000/7397/front_fr.4.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
28004189,Boisson bio au riz,Nature Active Bio,en:rice-based-drinks,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de céréales, Boissons au riz","en:no-gluten,en:organic,en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:no-lactose",,"eau, 16 % riz bio, huile de riz, sel comestible",8.5,,,,e,3,http://world-en.openfoodfacts.org/product/28004189/boisson-bio-au-riz-nature-active-bio,https://images.openfoodfacts.org/images/products/000/002/800/4189/front_fr.4.400.jpg,gluten|lactose,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3273220187562,Sojade Vanille,Sojade,en:vanilla-soy-desserts,"Aliments et boissons à base de végétaux, Substituts de produits laitiers, Desserts, Desserts végétaliens, Desserts au soja, Crèmes dessert végétaliennes, Dessert au soja aromatisé, Crèmes dessert vanille végétaliennes, Desserts de soja à la vanille","en:no-gluten,en:organic,en:no-gmos,fr:soja-francais,en:french-soy-without-gmos,en:fsc",en:soybeans,"jus de soja 82% (eau de source, graines de soja dépelliculées 7%), sucre de canne non raffiné, maltodextrine de maïs, amidon de riz, arôme naturel de vanille, épaississants : carraghénanes, gomme de guar, sel.",11.1,,,,c,4,http://world-en.openfoodfacts.org/product/3273220187562/sojade-vanille,https://images.openfoodfacts.org/images/products/327/322/018/7562/front_fr.7.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
550000000077384,Jambon cuit doré,Dulano,en:white-hams,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs","en:no-gluten,en:green-dot,en:no-lactose",,"96% viande de porc, sel nitrité (sel, conservateur : nitrite de sodium), extraits d'épices, épices, antioxydant : dextrose, stabilisant: diphosphates : ascorbate de sodium.",1,,,,d,4,http://world-en.openfoodfacts.org/product/550000000077384/jambon-cuit-dore-dulano,https://images.openfoodfacts.org/images/products/550/000/000/077384/front_fr.15.400.jpg,gluten|lactose|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
